row ID,row m/z,row retention time,intensity_measure,ion_mobility,ion_mobility_unit,ccs,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,ProcessBlank_1.mzXML Peak area,ProcessBlank_2.mzXML Peak area,Marathon_LyphilizedFilter_2.mzXML Peak area,Marathon_LyphilizedFilter_1.mzXML Peak area,Unnamed: 17
6036,166.04896980488735,2.9871082,area,,,,185.0,700.0,[M+H-H2O]+,,3.0,6038;5999;6036,183.05196,0.0,0.0,3432.1199,4481.569,
11137,166.04915911823193,5.1868668,area,,,,185.0,1097.0,[M+H]+,,2.0,11137;11157,165.04177,0.0,0.0,829.5161,1159.6228,
4290,166.08381992673966,2.14545,area,,,,185.0,496.0,[M+H-H2O]+,,2.0,4340;4290,183.0877,0.0,0.0,471.11774,1305.6913,
18,167.0116636588874,0.77410007,area,,,,,,,,,,,121.98875,177.14178,703.0369,800.0676,
3773,167.0124868868403,1.8353292,area,,,,149.0,,,,,,,560.76483,707.9999,52.647438,24.243065,
9964,167.06803326842132,4.487854,area,,,,185.0,1031.0,[M+Na]+,,2.0,9855;9964,144.07846,27.696312,43.679306,887.14355,3729.9844,
23938,167.0692362590375,13.926442,area,,,,131.0,,,,,,,1250.0054,1283.3594,962.99146,711.20026,
10599,167.1052414310702,5.009646,area,,,,185.0,1068.0,[M+H]+,,1.0,10631,166.09844,375.51538,652.31683,11941.131,5064.628,
11604,167.10544741808675,5.352725,area,,,,185.0,1125.0,[M+H-H2O]+,,3.0,11607;11606;11604,184.10909,230.55382,283.7166,5787.616,5602.9697,
4038,167.11737638698708,1.9220835,area,,,,185.0,420.0,[M+H-H2O]+,,2.0,4039;4038,184.12015,0.0,17.276245,878.4535,809.03125,
21717,167.1417536865054,11.732891,area,,,,185.0,1683.0,[M+NH4]+,,2.0,21730;21717,149.10752,105.84978,29.468472,798.66656,957.444,
20633,168.05375960614165,10.631306,area,,,,185.0,1615.0,[M+K]+,,2.0,20633;20625,129.09098,0.0,20.65452,672.69684,406.7908,
5085,168.06323762490575,2.5871458,area,,,,185.0,567.0,[M+Na]+,,2.0,5085;4721,145.07371,25.41962,46.930367,1766.1918,2069.185,
10336,168.06682481917852,4.8260746,area,,,,185.0,1056.0,[M+H]+,,2.0,10374;10336,167.05963,0.0,0.0,1018.5217,1549.6133,
2476,168.07374531196274,1.545125,area,,,,185.0,182.0,[M+H]+,,2.0,2480;2476,167.06604,0.0,0.0,769.2333,857.29004,
4100,168.1110956273992,1.9553779,area,,,,185.0,,,,,,,19.724266,0.0,24064.344,25036.432,
4101,168.1485807227196,2.0255418,area,,,,185.0,472.0,[M+H-H2O]+,,2.0,4101;4125,185.15131,0.0,0.0,4830.6655,5781.7,
5249,169.04636561659183,2.66445,area,,,,185.0,641.0,[M+Na]+,,2.0,5249;5248,146.05646,233.09325,171.63182,4474.8403,8542.086,
8485,169.0847825879996,3.8456583,area,,,,185.0,947.0,[M+H]+,,1.0,8486,168.0776,98.26025,365.6514,6074.7134,7534.663,
4102,169.09518646803747,2.0255418,area,,,,185.0,423.0,[M+Na]+,,2.0,4080;4102,146.10559,0.0,0.0,723.3501,1172.1807,
4741,169.13241106073843,2.5734,area,,,,185.0,583.0,[M+NH4]+,,2.0,4874;4741,151.09878,0.0,0.0,1103.7954,1638.058,
4103,169.13248647361883,2.0255418,area,,,,185.0,446.0,[M+H-H2O]+,,2.0,4126;4103,186.13663,0.0,0.0,6104.8306,6142.79,
22649,169.15794345497935,12.624571,area,,,,185.0,1752.0,[M+H]+,,1.0,22917,168.15057,74.784874,147.18454,357.25745,324.91965,
2186,170.04251858883876,1.3736554,area,,,,185.0,136.0,[M+H]+,,2.0,2183;2054,169.03411,0.0,17.19585,1509.878,1456.0859,
4373,170.04278054977758,2.3314555,area,,,,185.0,513.0,[M+Na]+,,2.0,4372;4373,147.05267,0.0,24.992691,1713.1714,1486.425,
4504,170.07990627362636,2.5698082,area,,,,185.0,570.0,[M+H-H2O]+,,2.0,4504;4974,187.08365,17.912094,58.937817,3543.8354,2132.5688,
28814,170.08016522441488,18.342754,area,,,,185.0,,,,,,,18145.95,18242.82,155.30994,123.98174,
8635,170.11640972693294,3.828971,area,,,,185.0,939.0,[M+NH4]+,,2.0,8644;8635,152.08259,31.182747,34.96106,10427.213,13821.499,
6911,170.11648166827987,3.3833542,area,,,,185.0,768.0,[M+H-H2O]+,,2.0,6903;6911,187.11979,684.79315,626.4234,5623.844,5198.1753,
6111,171.06299656130983,3.0414207,area,,,,185.0,709.0,[M+H]+,,1.0,6112,170.05632,157.16852,98.10002,677.05005,2093.5999,
12753,171.100651140474,5.8666205,area,,,,185.0,1175.0,[M+H-H2O]+,,4.0,12738;12740;12752;12753,188.10384,285.13617,257.3974,15416.054,16184.309,
4201,171.111838774791,2.04265,area,,,,185.0,474.0,[M+H]+,,2.0,4220;4201,170.10451,0.0,0.0,15374.386,15491.23,
28113,171.13718989930985,17.613726,area,,,,185.0,2127.0,[M+H-H2O]+,,3.0,28110;28113;28106,188.13996,87.43989,26.68526,1200.5372,969.66,
14656,171.14817067802142,6.6976666,area,,,,185.0,1237.0,[M+H]+,,2.0,14613;14656,170.14047,1782.614,1626.5034,3078.3582,3719.2695,
4181,171.14850518789387,2.04265,area,,,,185.0,469.0,[M+H-H2O]+,,2.0,4181;4127,188.15269,0.0,0.0,195.31015,588.0847,
6348,172.03870275298942,3.1243668,area,,,,185.0,727.0,[M+H]+,,2.0,6348;6351,171.03109,0.0,0.0,479.31937,511.078,
1882,172.09319865227013,1.5103667,area,,,,185.0,147.0,[M+Na]+,,2.0,1881;1882,149.10412,7696.6826,5001.707,957.08057,560.4605,
5410,172.09543179203558,2.6392,area,,,,185.0,640.0,[M+Na]+,,2.0,5410;5430,149.10614,145.41275,138.79607,3457.9097,5028.822,
4105,172.14305680474126,2.0255418,area,,,,185.0,442.0,[M+NH4]+,,3.0,4106;4105;4094,154.10994,0.0,0.0,252.43172,362.30203,
21867,172.16848705181164,11.895566,area,,,,185.0,,,,,,,465.345,320.35876,4961.4565,5446.8994,
2193,172.922526412775,1.3965944,area,,,,185.0,101.0,[M+K]+,,2.0,2193;2273,133.95939,0.0,17.746117,397.0716,433.688,
4628,172.97573096063368,2.509796,area,,,,185.0,,,,,,,1916.982,1821.4944,298.23306,328.09,
3931,173.0282097494591,1.90575,area,,,,185.0,396.0,[M+H-H2O]+,,2.0,3897;3931,190.03112,0.0,0.0,1780.0712,1613.483,
4627,173.02834377194682,2.5267668,area,,,,185.0,,,,,,,468.06665,232.1402,1788.0537,1727.8397,
4670,173.0773465159091,2.5698082,area,,,,185.0,563.0,[M+Na]+,,2.0,4670;4665,150.08817,24875.438,24554.809,8444.764,11396.346,
11211,173.07858411096163,5.3691373,area,,,,185.0,,,,,,,1910.2397,3618.034,25620.59,31625.416,
18627,173.11567850991483,9.120592,area,,,,185.0,1491.0,[M+H]+,,1.0,18629,172.10845,24.217133,21.761007,10855.466,12001.57,
5309,173.11598630648547,2.690854,area,,,,185.0,655.0,[M+H]+,,2.0,5719;5309,172.1091,233.7655,308.63565,2118.379,3073.7231,
13497,173.11611843748847,6.123658,area,,,,185.0,1196.0,[M+H]+,,1.0,13528,172.10891,32.087383,28.817982,3365.1714,3507.5803,
14256,173.11616745523008,6.372229,area,,,,185.0,1213.0,[M+H]+,,1.0,14212,172.10882,32.087383,41.709755,1821.6832,2316.9878,
23708,173.1309893059032,13.652395,area,,,,185.0,1816.0,[M+Na]+,,2.0,23708;23727,150.1422,17.638687,19.713593,2713.0825,2847.2432,
24828,173.1525352213352,14.681158,area,,,,185.0,1899.0,[M+Na]+,,2.0,24828;24809,150.16279,290.70102,343.1684,2727.3933,2608.01,
2477,174.01265796405244,1.545125,area,,,,185.0,183.0,[M+Na]+,,2.0,2479;2477,151.02338,0.0,0.0,4689.5176,7159.844,
1858,174.93686370185384,1.3729374,area,,,,185.0,73.0,[M+K]+,,3.0,1504;1858;1776,135.97348,96.19859,161.87674,15774.012,18378.65,
6349,175.03246686925462,3.1265209,area,,,,185.0,719.0,[M-H+2Na]+,,3.0,6347;6346;6349,130.0623,107.301605,158.79248,534.46375,754.0976,
445,175.0948108196152,1.0641625,area,,,,185.0,,,,,,,14287.824,26018.256,9109.874,18.573086,
5250,175.09520151523014,2.6815083,area,,,,185.0,654.0,[M+H]+,,1.0,5252,174.08786,511.39087,262.21933,23016.342,2691.9282,
8898,175.09546631805915,4.2137747,area,,,,185.0,968.0,[M+H]+,,2.0,8807;8949,174.08807,124.90617,478.35376,14166.456,2503.4373,
12981,175.0954936930683,5.7379456,area,,,,185.0,,,,,,,23211.264,10442.246,10715.153,564.2308,
5901,175.13150354940694,2.9257278,area,,,,185.0,692.0,[M+H-H2O]+,,3.0,5958;5883;5901,192.13443,21.294455,0.0,591.3023,720.3665,
2690,175.95310949450152,1.579525,area,,,,185.0,212.0,[M+Na]+,,3.0,2690;2620;2691,152.96377,0.0,0.0,8982.954,9323.45,
13,176.9707797340973,0.8251333,area,,,,1.0,,,,,,,227.46344,682.80695,1271.95,1561.9279,
22157,177.05360029174898,12.169817,area,,,,185.0,,,,,,,1597.4286,1484.8151,7900.552,6829.9077,
4106,177.0997794859447,2.0576334,area,,,,185.0,442.0,[M+Na]+,,3.0,4106;4105;4094,154.10994,18.951397,0.0,1294.3816,924.62683,
4743,177.10112000660837,2.5734,area,,,,185.0,584.0,[M+H]+,,2.0,4974;4743,176.09349,0.0,0.0,1051.1697,1565.6841,
9729,177.14837077689884,4.4648914,area,,,,185.0,1026.0,[M+H]+,,2.0,9773;9729,176.14072,0.0,0.0,14685.637,18237.344,
22290,177.16278626223985,12.243016,area,,,,185.0,,,,,,,0.0,42.7636,5277.429,6210.897,
10338,178.12224488350475,4.8260746,area,,,,185.0,1054.0,[M+NH4]+,,2.0,10338;10310,160.08811,0.0,0.0,357.2452,553.5508,
2411,178.9913708591024,1.545125,area,,,,185.0,202.0,[M+H]+,,1.0,2628,177.98415,0.0,0.0,309.143,331.8265,
9412,179.08033351147554,4.2758503,area,,,,185.0,999.0,[M+NH4]+,,2.0,9404;9412,161.04667,0.0,0.0,642.1992,557.2162,
10339,179.105451860367,4.915233,area,,,,185.0,1052.0,[M+H-H2O]+,,4.0,10339;10305;10341;10377,196.10855,175.69864,193.02493,21356.52,28598.166,
12354,179.10553966190025,5.6440043,area,,,,185.0,1160.0,[M+H-H2O]+,,4.0,12363;12354;12372;12373,196.10855,192.31949,270.5533,30709.914,34965.37,
34194,179.1055553190797,21.64868,area,,,,185.0,,,,,,,3557.9016,2898.8394,41.992302,51.18754,
15940,179.10556370681834,7.297967,area,,,,185.0,,,,,,,148.92778,194.29483,3627.71,5571.7393,
4745,180.14752052901204,2.5698082,area,,,,185.0,565.0,[M+NH4]+,,2.0,4736;4745,162.11407,19.07433,20.339556,4453.2734,7020.594,
12095,180.1585703781336,5.5651665,area,,,,185.0,1146.0,[M+NH4]+,,3.0,12046;12095;12045,162.12488,0.0,0.0,206.92845,329.90524,
1742,180.8933000834414,1.3962889,area,,,,185.0,123.0,[M+K]+,,3.0,2007;1741;1742,141.93017,0.0,22.52815,4710.9507,4863.444,
3197,180.9653731330693,1.68275,area,,,,185.0,264.0,[M+K]+,,2.0,3197;3210,142.00217,0.0,0.0,1832.9678,1845.7399,
2478,180.9871919367756,1.545125,area,,,,185.0,197.0,[M+K]+,,2.0,2614;2478,142.02354,0.0,0.0,1330.761,1366.2784,
10524,181.08297812924084,4.8384957,area,,,,185.0,1057.0,[M+Na]+,,3.0,10524;10522;10523,158.09327,127.12357,76.7972,4893.916,6204.0024,
18112,181.0834229409892,8.650091,area,,,,,,,,,,,836.2853,906.10016,644.9746,1114.1106,
4280,181.09501024928645,2.0133667,area,,,,185.0,483.0,[M+Na]+,,2.0,4280;4269,158.10524,0.0,21.033499,2249.882,2717.9424,
4746,181.0952167244988,2.5734,area,,,,185.0,617.0,[2M+H]+,,2.0,4674;4746,90.04452,0.0,0.0,1197.6693,2007.6276,
10009,181.09614963238243,4.6971164,area,,,,185.0,1034.0,[M+H]+,,3.0,10011;10009;9983,180.08878,0.0,18.523193,28039.299,40758.766,
4243,181.12077802616625,2.238161,area,,,,,,,,,,,6027.8467,8575.194,199.51224,0.0,
20568,181.12118356362225,10.628296,area,,,,185.0,1618.0,[M+H]+,,5.0,20576;20592;20574;20578;20594,180.11384,980.75244,464.75632,1861710.6,1806827.1,
4678,181.13216105782897,2.5734,area,,,,185.0,611.0,[M+H-H2O]+,,2.0,4678;4762,198.13554,0.0,0.0,2595.8186,3821.4602,
4108,181.1323878311347,2.0255418,area,,,,185.0,467.0,[2M+H-H2O]+,,2.0,4075;4108,99.06791,0.0,0.0,4461.2007,4632.2734,
20573,181.5477080663153,10.686642,area,,,,185.0,1620.0,[M+K]+,,2.0,20573;20610,142.58542,0.0,0.0,5365.0957,7944.1367,
4888,182.07973325342937,2.5698082,area,,,,185.0,549.0,[M+Na]+,,2.0,4885;4888,159.0897,335.3407,403.67548,2005.6609,3030.2844,
14356,182.0802126366464,6.596033,area,,,,185.0,,,,,,,0.0,0.0,6632.7466,7895.4536,
14099,183.0773792844411,6.4491334,area,,,,66.0,1217.0,[M+H]+,,1.0,14101,182.06961,99.09093,10777.924,298.10767,309.30258,
23385,183.0794195361395,13.395391,area,,,,185.0,,,,,,,2959.149,3248.2473,1362.0466,1865.0773,
5090,183.09963411683896,2.6731334,area,,,,,,,,,,,785.6124,1609.8259,2499.2998,3119.0742,
6255,183.1000518940158,3.024054,area,,,,185.0,714.0,[M+H-H2O]+,,5.0,6259;6288;6255;6257;6258,200.1031,359.5797,1016.80743,48820.234,60873.703,
10923,183.10018106151253,5.0100207,area,,,,185.0,1076.0,[M+H-H2O]+,,2.0,10924;10923,200.10346,207.37978,149.7259,6302.6943,8075.189,
4109,183.11145106818688,2.0255418,area,,,,185.0,413.0,[M+Na]+,,2.0,4109;4088,160.12116,0.0,0.0,1282.4143,1122.7639,
18993,183.13676829468469,9.343829,area,,,,185.0,1512.0,[M+H-H2O]+,,2.0,18993;18996,200.14037,50.461964,67.54934,1206.4742,1366.1646,
28235,183.13702251497847,17.716162,area,,,,185.0,,,,,,,73.22522,47.702625,5198.3813,5305.8745,
4110,183.14825391741556,2.0255418,area,,,,185.0,451.0,[M+H]+,,2.0,4122;4110,182.1408,0.0,0.0,961.5969,685.90125,
31605,184.095395037924,20.382946,area,,,,185.0,,,,,,,6094.4946,6065.5957,52.446274,70.62244,
5986,184.09623970992823,2.8581889,area,,,,185.0,690.0,[M+H]+,,2.0,5986;5987,183.08877,0.0,26.487453,12036.382,17837.078,
2931,184.9785221608852,1.648325,area,,,,185.0,233.0,[M+Na]+,,3.0,2932;2931;2929,161.98931,0.0,0.0,18645.348,18482.797,
2778,185.0408094413365,1.5966749,area,,,,185.0,222.0,[M+Na]+,,2.0,2778;2737,162.05101,0.0,0.0,304.46585,513.7404,
5902,185.07868547153453,2.7593622,area,,,,185.0,676.0,[M+H-H2O]+,,2.0,5904;5902,202.08239,156.4732,53.23271,5539.2993,7588.0474,
12045,185.11450576514684,5.5581875,area,,,,185.0,1146.0,[M+Na]+,,3.0,12046;12095;12045,162.12488,1294.9259,740.11487,13983.074,14275.757,
27531,185.11563032507905,17.07358,area,,,,185.0,,,,,,,1900.2583,1472.349,676.54016,614.4898,
5312,185.11580757230695,2.6389458,area,,,,185.0,650.0,[M+H-H2O]+,,2.0,5189;5312,202.11908,392.88345,421.76456,3480.3176,6213.0107,
4113,185.1271499092516,2.0576334,area,,,,185.0,420.0,[M+H]+,,3.0,4113;4205;4039,184.12015,17.446232,0.0,4698.4917,5318.358,
27308,185.1524056170717,16.927555,area,,,,185.0,2076.0,[2M+Na]+,,2.0,27296;27308,81.08216,19.674866,25.23699,3489.8022,3631.7275,
6865,186.11181969706976,3.3602555,area,,,,185.0,,,,,,,0.0,19.699242,8242.267,8645.156,
4114,186.1588655304165,2.0255418,area,,,,185.0,472.0,[M+H]+,,2.0,4125;4114,185.15131,0.0,0.0,14500.867,16174.986,
23357,186.18403295525417,13.361163,area,,,,185.0,,,,,,,258.26617,157.7952,3012.5857,2969.978,
22917,186.18428932148143,12.701605,area,,,,185.0,1752.0,[M+NH4]+,,2.0,22649;22917,168.15057,143.80191,58.67619,733.94836,528.099,
35,186.9548624913356,0.90185416,area,,,,1.0,,,,,,,2595.9858,1881.8433,3277.0027,4065.6504,
17771,187.13130457655012,8.435428,area,,,,185.0,1426.0,[M+H]+,,2.0,17764;17771,186.12474,24.44973,0.0,528.7286,588.8339,
11157,188.0310691231281,5.1868668,area,,,,185.0,1097.0,[M+Na]+,,3.0,11137;11135;11157,165.04177,0.0,0.0,185.37236,221.00316,
6351,189.06457813547416,3.1243668,area,,,,185.0,727.0,[M+NH4]+,,2.0,6348;6351,171.03109,0.0,0.0,1472.8043,1745.1869,
10631,189.08813411500356,4.9633913,area,,,,185.0,1068.0,[M+Na]+,,2.0,10631;10599,166.09844,0.0,0.0,1135.4824,1295.2631,
12737,189.11101190543383,5.858071,area,,,,185.0,1175.0,[M+H]+,,3.0,12738;12740;12752,188.10384,131.31938,133.33145,14543.511,15250.469,
24809,189.1254145668757,14.629624,area,,,,185.0,1899.0,[M+K]+,,2.0,24828;24809,150.16279,367.39133,150.93756,504.62082,822.77625,
4890,189.13328003368449,2.5734,area,,,,185.0,582.0,[2M+Na]+,,2.0,4711;4890,83.07259,0.0,0.0,1534.2368,2891.397,
26223,189.62698087325188,15.877308,area,,,,185.0,1985.0,[M+NH4]+,,2.0,26181;26223,171.59227,0.0,0.0,314.7113,486.20547,
2479,189.986475879124,1.545125,area,,,,185.0,183.0,[M+K]+,,2.0,2479;2477,151.02338,0.0,0.0,655.2119,797.171,
10374,190.0489291250711,4.843275,area,,,,185.0,1056.0,[M+Na]+,,2.0,10336;10374,167.05963,0.0,0.0,262.16138,347.9754,
5542,190.05026554350596,2.7091331,area,,,,185.0,662.0,[M+K]+,,2.0,5542;5625,151.08621,19.552895,0.0,7217.167,11027.325,
2480,190.05482778060136,1.545125,area,,,,185.0,182.0,[M+Na]+,,2.0,2480;2476,167.06604,0.0,0.0,494.38245,386.0446,
12858,190.085075694052,5.9086833,area,,,,185.0,1179.0,[M+H-H2O]+,,2.0,12861;12858,207.08865,0.0,0.0,2328.684,2361.0696,
13597,190.0963192055389,6.183817,area,,,,185.0,1206.0,[M+H]+,,2.0,13489;13597,189.08911,0.0,0.0,1389.2562,1797.2408,
4751,190.1066499449028,2.56125,area,,,,185.0,543.0,[M+NH4]+,,2.0,4866;4751,172.07276,19.279427,49.831825,332.623,598.5962,
4891,190.1210576303517,2.5734,area,,,,185.0,557.0,[M+NH4]+,,2.0,4894;4891,172.08647,0.0,0.0,212.86064,336.8262,
18629,190.14231181916657,9.036833,area,,,,185.0,1491.0,[M+NH4]+,,2.0,18629;18627,172.10845,0.0,0.0,641.2434,477.33087,
1868,190.91063301177536,1.3902249,area,,,,185.0,102.0,[2M+Na]+,,2.0,1868;2011,83.9608,0.0,0.0,1841.8762,2219.4243,
3544,191.0286948893414,1.6827583,area,,,,185.0,279.0,[M+H]+,,2.0,3276;3544,190.02177,0.0,0.0,241.66939,504.13055,
8486,191.0669194723071,3.9139583,area,,,,185.0,947.0,[M+Na]+,,2.0,8485;8486,168.0776,27.128355,20.172413,2830.985,3169.6777,
6096,191.08995243088543,2.8535166,area,,,,185.0,680.0,[M+H]+,,1.0,6099,190.08297,67.604706,90.08046,17228.29,23086.21,
11214,191.0900038497259,5.211172,area,,,,185.0,,,,,,,22.69561,0.0,28327.291,33610.387,
19199,191.1267338802151,9.565916,area,,,,,,,,,,,13891.387,11296.67,1176.591,2378.3203,
22995,191.1417389880582,13.05268,area,,,,185.0,1775.0,[M+H-H2O]+,,2.0,22995;22998,208.14538,93.7969,106.36816,9607.251,8085.483,
24344,191.17745897252723,14.209728,area,,,,185.0,1863.0,[M+H-H2O]+,,2.0,24323;24344,208.18101,21.919174,32.073418,1653.7426,1572.9731,
2691,191.92686400051764,1.579525,area,,,,185.0,212.0,[M+K]+,,3.0,2690;2708;2691,152.96377,0.0,0.0,1779.2018,1757.5055,
2262,192.02311040928896,1.4934583,area,,,,185.0,136.0,[M+Na]+,,2.0,2262;2183,169.03411,0.0,0.0,14450.202,14845.587,
4374,192.02331696907305,2.2308834,area,,,,185.0,513.0,[M-H+2Na]+,,2.0,4374;4372,147.05267,0.0,0.0,1813.3671,1857.7,
4753,192.1010014123932,2.5708,area,,,,185.0,576.0,[M+H-H2O]+,,2.0,4910;4753,209.10383,20.646763,0.0,1685.5415,2305.492,
830,192.12142882386837,1.1899277,area,,,,185.0,,,,,,,4535.207,9325.399,1848.7062,0.0,
5252,192.12160885083836,2.7239292,area,,,,185.0,654.0,[M+NH4]+,,2.0,5250;5252,174.08786,238.68019,61.21226,6313.314,610.5694,
8807,192.1217548291248,4.179546,area,,,,185.0,968.0,[M+NH4]+,,3.0,8807;8898;8949,174.08807,75.86786,56.26581,1043.1671,620.54474,
6112,193.0461308491712,3.0383835,area,,,,185.0,709.0,[M+Na]+,,2.0,6111;6112,170.05632,0.0,0.0,161.6932,345.20544,
12634,193.0831747345162,5.9518166,area,,,,185.0,1177.0,[M+Na]+,,2.0,12637;12634,170.0935,85.80414,79.901764,837.93616,992.61664,
4220,193.09366708754223,2.0598168,area,,,,185.0,474.0,[M+Na]+,,2.0,4220;4201,170.10451,0.0,0.0,1373.4437,1412.1649,
17503,193.1204298540229,8.179424,area,,,,185.0,,,,,,,31.12174,134.76183,5066.6704,5004.9893,
15146,193.12114058457047,6.997296,area,,,,185.0,1264.0,[M+H-H2O]+,,2.0,15147;15146,210.12463,33.58435,54.705395,4778.051,4436.161,
18906,193.12123809441903,9.147271,area,,,,185.0,1501.0,[M+H-H2O]+,,2.0,18867;18906,210.12444,64.86332,82.42718,3553.2773,2973.2598,
14613,193.12926037578072,6.69595,area,,,,185.0,1237.0,[M+Na]+,,2.0,14613;14656,170.14047,446.91132,450.70157,0.0,0.0,
4117,193.13226225748545,2.0255418,area,,,,185.0,440.0,[M+H-H2O]+,,2.0,4117;4041,210.13555,0.0,0.0,2617.5703,2076.7031,
4892,193.13243063431705,2.5734,area,,,,185.0,615.0,[2M+K]+,,2.0,4892;4714,77.08528,0.0,0.0,535.95044,917.8693,
5956,193.1421339327283,2.9298458,area,,,,185.0,692.0,[M+H]+,,2.0,5958;5883,192.13443,305.65103,457.80844,15284.871,20837.06,
4893,194.1160428809261,2.5783708,area,,,,185.0,616.0,[M+H-H2O]+,,2.0,4893;4911,211.11934,38.011925,43.6408,446.64142,869.50354,
3841,195.0097867723366,1.8543833,area,,,,185.0,393.0,[M+Na]+,,2.0,3931;3841,172.02075,0.0,0.0,1292.2814,1300.6692,
18415,195.06169356734915,9.000713,area,,,,185.0,1476.0,[M+Na]+,,2.0,18412;18415,172.07247,18.346806,26.604366,425.1174,313.74542,
14327,195.0619738161469,6.56895,area,,,,185.0,1222.0,[2M+Na]+,,2.0,14327;14291,86.03656,24.934015,17.933893,5733.6553,5950.343,
4894,195.0749314968106,2.5598,area,,,,185.0,557.0,[M+Na]+,,2.0,4894;4891,172.08647,0.0,17.637894,638.8053,945.2843,
6495,195.07512831099436,3.1933417,area,,,,185.0,737.0,[M+H]+,,2.0,6495;6460,194.06768,0.0,0.0,2772.8833,3303.4924,
5726,195.08621789958872,2.839025,area,,,,,,,,,,,998.06866,1022.6943,0.0,0.0,
14212,195.09796325291407,6.3722043,area,,,,185.0,1213.0,[M+Na]+,,2.0,14212;14256,172.10882,666.2286,623.60205,17345.564,21996.94,
13528,195.09820503427585,6.166196,area,,,,185.0,1196.0,[M+Na]+,,2.0,13497;13528,172.10891,642.48645,648.9009,7728.2627,9106.005,
15258,195.09832191246187,6.997738,area,,,,185.0,1271.0,[M+Na]+,,2.0,15271;15258,172.1091,427.51553,329.62952,6380.9844,4857.8696,
18397,195.09849240056823,8.804413,area,,,,185.0,1460.0,[M+Na]+,,2.0,18391;18397,172.10949,359.7938,314.13675,3870.996,4051.5896,
5719,195.09870755431783,2.7249207,area,,,,185.0,655.0,[M+Na]+,,2.0,5719;5309,172.1091,270.39584,323.29987,2902.355,4362.3887,
17677,195.09956097936677,8.35907,area,,,,185.0,1417.0,[M+H-H2O]+,,2.0,17677;17692,212.1033,556.5563,611.3477,9775.847,9528.891,
23926,195.0998595529046,13.917863,area,,,,131.0,,,,,,,2206.4268,2131.6606,1601.2571,1214.8761,
4666,195.1211667053217,2.5698082,area,,,,185.0,566.0,[M+H]+,,2.0,4763;4666,194.11398,3767.9812,4248.089,12566.027,19203.207,
4119,195.14803815683317,2.0255418,area,,,,185.0,452.0,[M+H]+,,2.0,4129;4119,194.14069,0.0,0.0,1063.8468,1159.1365,
11102,196.0740410011195,5.1697583,area,,,,185.0,1088.0,[M+H-H2O]+,,2.0,11066;11102,213.07758,0.0,0.0,254.00394,352.33426,
16780,196.07450259504972,7.7649,area,,,,185.0,,,,,,,0.0,0.0,18810.693,16944.443,
4754,196.0942318904046,2.7410626,area,,,,185.0,656.0,[M+NH4]+,,2.0,4967;4754,178.0607,151.24396,88.11973,1304.7545,910.69135,
8949,197.07731903491327,4.10245,area,,,,185.0,968.0,[M+Na]+,,3.0,8807;8898;8949,174.08807,225.91109,251.31024,3546.6167,4904.5137,
4679,197.0907760707345,2.6734889,area,,,,185.0,645.0,[M+H-H2O]+,,2.0,4679;4683,214.09393,0.0,17.55589,891.32,1927.0997,
12358,197.11591265054156,5.5585084,area,,,,185.0,1152.0,[M+H-H2O]+,,2.0,12358;12365,214.11911,1236.8651,3508.3013,490118.28,576878.2,
15953,197.11591333857115,7.3405333,area,,,,185.0,1284.0,[M+H-H2O]+,,3.0,15942;15941;15953,214.11885,853.48865,2130.3545,4637.2783,5056.8057,
10340,197.1159194773459,4.710404,area,,,,185.0,1052.0,[M+H]+,,2.0,10342;10305,196.10855,1300.1683,6416.97,217295.23,309075.34,
4519,197.1162461996552,2.5369582,area,,,,,,,,,,,10447.005,23764.293,615.8773,743.0771,
4120,197.12680211377307,2.0255418,area,,,,185.0,434.0,[M+H-H2O]+,,2.0,4120;4187,214.13032,0.0,0.0,1009.82324,1113.7703,
18861,197.1518665582161,9.172737,area,,,,185.0,1503.0,[M+H]+,,1.0,18831,196.14498,25.59364,41.42798,3229.265,3037.0706,
26207,197.6157644139684,15.860216,area,,,,185.0,1982.0,[M+NH4]+,,2.0,26207;26192,179.58109,0.0,0.0,395.2692,483.79324,
2627,198.0361169358877,1.5623667,area,,,,185.0,203.0,[M+H]+,,1.0,2481,197.02879,0.0,0.0,325.38403,273.18066,
8686,198.11128835036604,3.9837332,area,,,,185.0,953.0,[M+H-H2O]+,,4.0,8691;8692;8689;8686,215.11433,0.0,0.0,45902.934,59990.16,
1059,198.1215865654184,1.4153833,area,,,,185.0,,,,,,,146.85092,143.40198,67141.62,76929.38,
3896,198.12176173591533,1.9290749,area,,,,185.0,,,,,,,170.23894,153.19606,196654.31,162293.03,
20574,198.1474654186007,10.670997,area,,,,185.0,1618.0,[M+NH4]+,,7.0,20567;20576;20574;20578;20568;20594;20589,180.11384,19.211128,17.907658,20380.838,19322.744,
14213,198.14757102891275,6.509025,area,,,,185.0,1221.0,[M+H-H2O]+,,2.0,14213;14232,215.15086,352.83264,282.1818,803.9053,864.45215,
4755,198.15775136614943,2.571211,area,,,,185.0,581.0,[M+NH4]+,,2.0,4678;4755,180.12441,0.0,21.572256,1748.3118,2157.2524,
4121,198.15869834401255,2.0255418,area,,,,185.0,453.0,[M+H]+,,2.0,4121;4139,197.15069,0.0,0.0,303.31384,296.2368,
